checkpoint,ckpt_date,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,6,0,MonteCarlo,AlphaZero,red,AlphaZero,30,8.0752,0.501239,0.037090
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,7,1,AlphaZero,MonteCarlo,red,MonteCarlo,32,8.0843,0.035575,0.469679
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,8,0,MonteCarlo,AlphaZero,red,AlphaZero,56,15.0982,0.502663,0.036515
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,9,1,AlphaZero,MonteCarlo,red,MonteCarlo,88,23.1812,0.036534,0.490273
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,10,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.7498,0.490953,0.036368
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,11,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,15.1042,0.036788,0.484023
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,12,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.1867,0.490940,0.038161
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,13,1,AlphaZero,MonteCarlo,blue,AlphaZero,73,19.4736,0.038069,0.501768
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,14,0,MonteCarlo,AlphaZero,red,AlphaZero,38,10.2275,0.501616,0.036645
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,15,1,AlphaZero,MonteCarlo,blue,AlphaZero,43,11.3642,0.037593,0.501741
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,16,0,MonteCarlo,AlphaZero,red,AlphaZero,66,17.7160,0.501774,0.035050
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,17,1,AlphaZero,MonteCarlo,red,MonteCarlo,56,14.5120,0.035119,0.483149
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,18,0,MonteCarlo,AlphaZero,red,AlphaZero,74,19.9237,0.501989,0.036443
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,19,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7065,0.035752,0.475094
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,20,0,MonteCarlo,AlphaZero,red,AlphaZero,46,12.4009,0.501739,0.037404
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,21,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.9270,0.038709,0.479834
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,22,0,MonteCarlo,AlphaZero,red,AlphaZero,72,19.3806,0.502078,0.036231
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,23,1,AlphaZero,MonteCarlo,blue,AlphaZero,57,15.0875,0.035681,0.501854
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,24,0,MonteCarlo,AlphaZero,red,AlphaZero,40,10.7533,0.501589,0.036047
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,25,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.8042,0.036973,0.477494
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,26,0,MonteCarlo,AlphaZero,red,AlphaZero,46,12.4131,0.501598,0.038075
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,27,1,AlphaZero,MonteCarlo,red,MonteCarlo,78,20.4210,0.035082,0.488507
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,28,0,MonteCarlo,AlphaZero,blue,MonteCarlo,71,18.8627,0.487796,0.037167
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,29,1,AlphaZero,MonteCarlo,blue,AlphaZero,67,17.7673,0.035677,0.501613
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,30,0,MonteCarlo,AlphaZero,blue,MonteCarlo,77,20.4721,0.488905,0.036936
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,31,1,AlphaZero,MonteCarlo,blue,AlphaZero,45,11.8500,0.035765,0.501222
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,32,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.6060,0.490230,0.037616
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,33,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7061,0.035865,0.474964
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,34,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,21.0697,0.489760,0.037885
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,35,1,AlphaZero,MonteCarlo,blue,AlphaZero,37,9.6918,0.034924,0.501544
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,36,0,MonteCarlo,AlphaZero,red,AlphaZero,40,10.7851,0.501585,0.037643
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,37,1,AlphaZero,MonteCarlo,blue,AlphaZero,63,16.8233,0.039351,0.502028
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,38,0,MonteCarlo,AlphaZero,red,AlphaZero,80,21.5698,0.501960,0.037250
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,39,1,AlphaZero,MonteCarlo,blue,AlphaZero,39,10.2565,0.036294,0.501586
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,40,0,MonteCarlo,AlphaZero,red,AlphaZero,40,10.7422,0.501686,0.035402
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,41,1,AlphaZero,MonteCarlo,red,MonteCarlo,70,18.3189,0.036333,0.487041
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,42,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.5665,0.489694,0.035913
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,43,1,AlphaZero,MonteCarlo,blue,AlphaZero,59,15.6056,0.035559,0.501317
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,44,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.0542,0.490131,0.034585
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,45,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.6960,0.038398,0.484778
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,46,0,MonteCarlo,AlphaZero,red,AlphaZero,36,9.7080,0.501786,0.037519
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,47,1,AlphaZero,MonteCarlo,blue,AlphaZero,29,7.5636,0.036533,0.501097
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,48,0,MonteCarlo,AlphaZero,red,AlphaZero,48,12.9111,0.501790,0.036146
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,49,1,AlphaZero,MonteCarlo,blue,AlphaZero,31,8.1020,0.036537,0.501140
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,50,0,MonteCarlo,AlphaZero,blue,MonteCarlo,77,20.4468,0.488981,0.036188
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,51,1,AlphaZero,MonteCarlo,blue,AlphaZero,75,19.9158,0.035627,0.501640
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,52,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.8334,0.501544,0.036523
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,53,1,AlphaZero,MonteCarlo,red,MonteCarlo,82,21.5422,0.036263,0.489129
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,54,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.5866,0.489669,0.037716
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,55,1,AlphaZero,MonteCarlo,blue,AlphaZero,91,24.2807,0.036875,0.501832
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,56,0,MonteCarlo,AlphaZero,red,AlphaZero,68,18.2550,0.501385,0.035501
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,57,1,AlphaZero,MonteCarlo,red,MonteCarlo,50,12.9348,0.036088,0.481287
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,58,0,MonteCarlo,AlphaZero,blue,MonteCarlo,103,27.5267,0.492589,0.037426
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,59,1,AlphaZero,MonteCarlo,red,MonteCarlo,84,22.1026,0.036526,0.489689
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,60,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.9260,0.501770,0.038940
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,61,1,AlphaZero,MonteCarlo,blue,AlphaZero,51,13.5537,0.039302,0.501252
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,62,0,MonteCarlo,AlphaZero,red,AlphaZero,64,17.2288,0.502275,0.036090
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,63,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,15.1111,0.037056,0.483994
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,64,0,MonteCarlo,AlphaZero,red,AlphaZero,46,12.3667,0.502024,0.035626
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,65,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.9147,0.037684,0.480316
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,66,0,MonteCarlo,AlphaZero,red,AlphaZero,60,16.1441,0.501823,0.036285
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,67,1,AlphaZero,MonteCarlo,red,MonteCarlo,88,23.2171,0.037079,0.490538
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,68,0,MonteCarlo,AlphaZero,red,AlphaZero,32,8.6213,0.501991,0.036817
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,69,1,AlphaZero,MonteCarlo,red,MonteCarlo,82,21.4710,0.034131,0.489513
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,70,0,MonteCarlo,AlphaZero,blue,MonteCarlo,55,15.3974,0.483636,0.068700
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,71,1,AlphaZero,MonteCarlo,red,MonteCarlo,44,14.2728,0.170100,0.478640
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,72,0,MonteCarlo,AlphaZero,red,AlphaZero,46,15.2875,0.501605,0.163046
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,73,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,14.9726,0.171411,0.479556
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,74,0,MonteCarlo,AlphaZero,red,AlphaZero,26,8.6724,0.502334,0.164749
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,75,1,AlphaZero,MonteCarlo,blue,AlphaZero,25,8.0933,0.160063,0.501029
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,76,0,MonteCarlo,AlphaZero,red,AlphaZero,48,14.3090,0.501641,0.094542
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,77,1,AlphaZero,MonteCarlo,blue,AlphaZero,71,18.7719,0.033417,0.501936
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,78,0,MonteCarlo,AlphaZero,red,AlphaZero,24,6.4079,0.502572,0.031390
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,79,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.3516,0.034064,0.480567
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,80,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6705,0.491337,0.035408
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,81,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.2808,0.031542,0.480139
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,82,0,MonteCarlo,AlphaZero,blue,MonteCarlo,77,20.3498,0.488805,0.033821
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,83,1,AlphaZero,MonteCarlo,red,MonteCarlo,50,12.8585,0.032740,0.481577
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,84,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,19.7998,0.488483,0.033415
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,85,1,AlphaZero,MonteCarlo,red,MonteCarlo,84,21.9049,0.031652,0.489854
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,86,0,MonteCarlo,AlphaZero,red,AlphaZero,66,17.7186,0.501965,0.034925
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,87,1,AlphaZero,MonteCarlo,blue,AlphaZero,65,17.3042,0.038342,0.501189
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,88,0,MonteCarlo,AlphaZero,red,AlphaZero,62,16.6538,0.501731,0.035458
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,89,1,AlphaZero,MonteCarlo,blue,AlphaZero,53,13.9735,0.034590,0.501494
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,90,0,MonteCarlo,AlphaZero,red,AlphaZero,92,24.9198,0.502805,0.038866
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,91,1,AlphaZero,MonteCarlo,red,MonteCarlo,54,14.0176,0.036230,0.482916
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,92,0,MonteCarlo,AlphaZero,red,AlphaZero,62,16.7198,0.501854,0.037456
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,93,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6557,0.037144,0.471986
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,94,0,MonteCarlo,AlphaZero,red,AlphaZero,44,11.8282,0.501606,0.036014
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,95,1,AlphaZero,MonteCarlo,blue,AlphaZero,47,12.4687,0.039100,0.501292
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,96,0,MonteCarlo,AlphaZero,blue,MonteCarlo,65,17.2149,0.486409,0.036326
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,97,1,AlphaZero,MonteCarlo,red,MonteCarlo,76,19.9817,0.036948,0.488845
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,98,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3731,0.491853,0.038776
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,99,1,AlphaZero,MonteCarlo,blue,AlphaZero,39,10.2452,0.035946,0.501363
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,100,0,MonteCarlo,AlphaZero,blue,MonteCarlo,57,15.0949,0.484577,0.037189
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,1,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8973,0.037661,0.487243
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,2,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.8746,0.488090,0.035844
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,3,1,AlphaZero,MCTS-Light,red,MCTS-Light,80,20.9737,0.035499,0.488816
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,4,0,MCTS-Light,AlphaZero,blue,MCTS-Light,49,12.9095,0.481054,0.036779
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,5,1,AlphaZero,MCTS-Light,red,MCTS-Light,68,17.7644,0.036123,0.486340
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,6,0,MCTS-Light,AlphaZero,red,AlphaZero,64,17.1581,0.501366,0.034799
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,7,1,AlphaZero,MCTS-Light,blue,AlphaZero,51,13.4514,0.035419,0.501198
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,8,0,MCTS-Light,AlphaZero,blue,MCTS-Light,89,23.6939,0.490007,0.037330
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,9,1,AlphaZero,MCTS-Light,blue,AlphaZero,93,24.7939,0.036731,0.501429
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,10,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5422,0.489449,0.036833
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,11,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.3780,0.038479,0.486587
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,12,0,MCTS-Light,AlphaZero,red,AlphaZero,52,13.9926,0.501620,0.036529
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,13,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6160,0.035923,0.484590
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,14,0,MCTS-Light,AlphaZero,red,AlphaZero,48,12.9140,0.501108,0.036957
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,15,1,AlphaZero,MCTS-Light,blue,AlphaZero,57,15.1886,0.039817,0.501189
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,16,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,20.9354,0.488580,0.035675
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,17,1,AlphaZero,MCTS-Light,blue,AlphaZero,41,10.8153,0.037787,0.501072
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,18,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4653,0.488119,0.037573
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,19,1,AlphaZero,MCTS-Light,blue,AlphaZero,45,11.8631,0.036297,0.501264
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,20,0,MCTS-Light,AlphaZero,red,AlphaZero,42,11.2620,0.501110,0.035156
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,21,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.2496,0.035989,0.486693
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,22,0,MCTS-Light,AlphaZero,blue,MCTS-Light,87,23.1196,0.489847,0.036402
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,23,1,AlphaZero,MCTS-Light,blue,AlphaZero,53,14.0040,0.035906,0.501306
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,24,0,MCTS-Light,AlphaZero,red,AlphaZero,46,12.3494,0.501201,0.035711
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,25,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.5076,0.036668,0.489129
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,26,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.9901,0.488077,0.038982
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,27,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8519,0.036554,0.487090
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,28,0,MCTS-Light,AlphaZero,red,AlphaZero,44,11.8281,0.501206,0.036413
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,29,1,AlphaZero,MCTS-Light,red,MCTS-Light,62,16.1635,0.036333,0.485050
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,30,0,MCTS-Light,AlphaZero,blue,MCTS-Light,57,15.1367,0.483945,0.039349
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,31,1,AlphaZero,MCTS-Light,red,MCTS-Light,80,20.9764,0.035622,0.488764
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,32,0,MCTS-Light,AlphaZero,blue,MCTS-Light,55,14.5535,0.483521,0.037567
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,33,1,AlphaZero,MCTS-Light,red,MCTS-Light,62,16.2115,0.037577,0.485352
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,34,0,MCTS-Light,AlphaZero,red,AlphaZero,72,19.4391,0.501595,0.038348
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,35,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3735,0.035833,0.487750
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,36,0,MCTS-Light,AlphaZero,red,AlphaZero,68,18.2696,0.501452,0.035864
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,37,1,AlphaZero,MCTS-Light,red,MCTS-Light,56,14.6016,0.036163,0.485300
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,38,0,MCTS-Light,AlphaZero,blue,MCTS-Light,45,11.8318,0.479346,0.036657
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,39,1,AlphaZero,MCTS-Light,blue,AlphaZero,45,11.8939,0.037638,0.501260
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,40,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7348,0.486358,0.036301
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,41,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.2331,0.035460,0.486733
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,42,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8145,0.487172,0.036447
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,43,1,AlphaZero,MCTS-Light,blue,AlphaZero,63,16.6728,0.035158,0.501518
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,44,0,MCTS-Light,AlphaZero,blue,MCTS-Light,57,15.0764,0.484004,0.037130
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,45,1,AlphaZero,MCTS-Light,blue,AlphaZero,51,13.4847,0.036809,0.501087
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,46,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.3262,0.487810,0.035452
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,47,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3781,0.035961,0.487750
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,48,0,MCTS-Light,AlphaZero,blue,MCTS-Light,63,16.6607,0.485706,0.036043
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,49,1,AlphaZero,MCTS-Light,blue,AlphaZero,53,13.9718,0.034612,0.501411
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,50,0,MCTS-Light,AlphaZero,red,AlphaZero,68,18.2885,0.501280,0.036597
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,51,1,AlphaZero,MCTS-Light,red,MCTS-Light,46,11.8662,0.036652,0.479251
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,52,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4450,0.488375,0.036772
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,53,1,AlphaZero,MCTS-Light,blue,AlphaZero,61,15.9552,0.029375,0.501464
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,54,0,MCTS-Light,AlphaZero,red,AlphaZero,54,17.8721,0.501050,0.160861
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,55,1,AlphaZero,MCTS-Light,red,MCTS-Light,76,24.7714,0.164016,0.487842
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,56,0,MCTS-Light,AlphaZero,red,AlphaZero,60,20.0678,0.501456,0.167448
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,57,1,AlphaZero,MCTS-Light,red,MCTS-Light,76,21.9633,0.089261,0.488686
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,58,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.7544,0.488392,0.032292
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,59,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.1256,0.030941,0.486915
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,60,0,MCTS-Light,AlphaZero,blue,MCTS-Light,63,16.5518,0.485523,0.032728
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,61,1,AlphaZero,MCTS-Light,blue,AlphaZero,37,9.6354,0.032262,0.501226
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,62,0,MCTS-Light,AlphaZero,red,AlphaZero,82,21.9364,0.501485,0.033520
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,63,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.5217,0.030971,0.485316
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,64,0,MCTS-Light,AlphaZero,red,AlphaZero,48,12.8203,0.501444,0.032713
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,65,1,AlphaZero,MCTS-Light,red,MCTS-Light,86,22.4793,0.032995,0.489746
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,66,0,MCTS-Light,AlphaZero,red,AlphaZero,56,15.0378,0.501558,0.035484
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,67,1,AlphaZero,MCTS-Light,red,MCTS-Light,86,22.6300,0.035942,0.490298
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,68,0,MCTS-Light,AlphaZero,blue,MCTS-Light,63,16.6345,0.485516,0.035398
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,69,1,AlphaZero,MCTS-Light,blue,AlphaZero,63,16.6963,0.036203,0.501199
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,70,0,MCTS-Light,AlphaZero,red,AlphaZero,60,16.1846,0.501887,0.037567
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,71,1,AlphaZero,MCTS-Light,blue,AlphaZero,81,21.5259,0.035044,0.502198
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,72,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,20.9335,0.488792,0.035408
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,73,1,AlphaZero,MCTS-Light,blue,AlphaZero,53,13.9676,0.034678,0.501184
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,74,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5073,0.489010,0.036425
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,75,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8427,0.035981,0.487403
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,76,0,MCTS-Light,AlphaZero,red,AlphaZero,64,17.2399,0.501285,0.037439
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,77,1,AlphaZero,MCTS-Light,red,MCTS-Light,86,22.6846,0.036551,0.490966
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,78,0,MCTS-Light,AlphaZero,red,AlphaZero,44,11.8735,0.501445,0.038235
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,79,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.2571,0.036561,0.486356
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,80,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7088,0.486415,0.035454
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,81,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.6708,0.035251,0.485691
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,82,0,MCTS-Light,AlphaZero,blue,MCTS-Light,49,12.9041,0.481046,0.036566
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,83,1,AlphaZero,MCTS-Light,red,MCTS-Light,56,14.5614,0.036803,0.483228
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,84,0,MCTS-Light,AlphaZero,blue,MCTS-Light,45,11.8721,0.479563,0.038255
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,85,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.7011,0.036416,0.485476
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,86,0,MCTS-Light,AlphaZero,red,AlphaZero,56,15.0626,0.501222,0.036709
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,87,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.6794,0.035673,0.485538
best_model_08_04,2026-04-08,AlphaZero,MCTS-Light,88,0,MCTS-Light,AlphaZero,red,AlphaZero,64,17.2966,0.501134,0.039363
